ax,ay,az
2.48,-0.22,-4.07
0.92,-0.52,-4.09
0.55,-0.37,-3.32
0.38,-0.34,-3.18
2.63,-1.73,-4.78
1.33,-1.84,-2.33
0.78,-1.59,-2.35
0.64,-1.54,-2.41
0.93,-1.84,-2.31
1.14,-1.74,-2.34
1.34,-1.82,-2.45
1.47,-2.16,-2.65
1.83,-2.97,-2.85
2.22,-3.55,-2.83
2.72,-4.3,-2.79
4.19,-6.9,-3.63
5.41,-8.79,-4.57
7.1,-11.78,-7.4
14.93,-18.73,-20.85
22.62,-22.83,-28.86
30.9,-28.17,-33.76
33.61,-34.7,-34.19
22.97,-46.43,-29.54
20.5,-46.37,-27.67
19.15,-45.86,-25.82
9.32,-35.37,-33.8
3.11,-31.19,-37.57
-8.15,-25.45,-29.84
-32.05,-2.99,-9.02
-31.43,-1.32,3.97
-30.89,8.26,8.56
-30.5,13.89,0.39
-30.2,19.75,2.47
-30.02,16.92,5.28
-29.95,11.24,4.92
-29.65,8.18,3.28
-27.23,8.75,3.43
-24.08,6.99,5.37
-20.81,5.97,7.55
-13.72,2.48,7.07
-12.36,1.58,5.65
-9.45,0.82,1.65
-8.79,0.65,0.25
-8.74,0.16,-0.77
-8.64,-0.32,-1.41
-11.56,1,-0.52
-12.1,2.65,-0.39
-12.4,3.69,-0.44
,,
0.93,-1.84,-2.31
1.14,-1.74,-2.34
1.34,-1.82,-2.45
1.47,-2.16,-2.65
1.83,-2.97,-2.85
2.22,-3.55,-2.83
2.72,-4.3,-2.79
-0.73,3.78,-0.61
-0.96,4.29,-1.06
-0.89,4.45,-1.25
-0.64,4.61,-1.69
-1.38,4.42,-1.87
-1.79,3.75,-1.99
-0.68,1.16,-1.68
0.04,-0.05,-1.65
1,-1.4,-2.07
1.81,-4.04,-3.67
2.84,-4.79,-4.3
3.52,-5.83,-5.49
4.26,-7.83,-7.03
7.09,-11.53,-10.31
9.5,-15.46,-12.93
13.11,-20.4,-16.69
22.45,-27.54,-23.35
25.2,-31.33,-24.38
24.4,-37.17,-23.24
12.37,-43.07,-18.66
10.14,-44.48,-18.52
9.74,-44.64,-18.89
8.9,-43.75,-19.31
5.14,-34.39,-22.19
2.13,-29.46,-23.26
-7.44,-24.87,-23.22
-20.94,-4.86,-18.8
-28.81,0.58,-6.93
-32.61,2.87,-4.08
-31.93,10.26,-9.41
-31.26,11.38,-13.33
-30.7,13.2,-11.76
-30.3,9.49,-8.55
-30.08,9.61,3.58
-29.99,9.61,7.28
-29.96,11.82,9.89
-29.95,10.34,8.2
-27.97,8.26,7.02
-21.37,4.6,5.55
-11.13,0.91,2.1
-9.24,0.58,1.25
-10.14,2.35,0.8
-7.42,1.91,1.25
,,
-1.79,3.75,-1.99
-0.68,1.16,-1.68
0.04,-0.05,-1.65
1,-1.4,-2.07
1.81,-4.04,-3.67
-0.84,0.66,-0.38
-0.59,0.76,-0.7
-0.39,0.77,-0.75
0.06,0.83,-0.56
0.36,0.62,-0.3
0.22,0.37,0
-0.32,0.11,0.03
-0.23,-0.12,0.18
0.35,-0.84,0.01
0.99,-1.72,-0.4
2.55,-3.49,-1.26
3.18,-4.25,-1.72
3.4,-4.35,-1.75
3.19,-4.92,-2.34
3.56,-5.81,-2.72
3.82,-6.89,-3.65
4.05,-8.51,-5.13
5.22,-11.3,-8.5
5.79,-11.78,-9.65
5.91,-12.37,-11.34
6.84,-11.71,-15.84
8.13,-11.62,-17.75
8.92,-12.87,-19.54
9.09,-16.81,-23.86
7.67,-17.49,-24.55
4.47,-19.45,-24.19
1.07,-25.8,-23.27
-0.48,-25.96,-22.71
-1.51,-24.54,-23.16
-0.91,-22.7,-24.47
-0.75,-18.58,-24.53
-1.85,-17.27,-25.68
-2.76,-16.41,-27.8
-18.87,-6.68,-14.84
-29.02,0.54,-5.76
-31.42,3.35,0.83
-27.55,4.59,0.9
-24.69,9.98,3.23
-26.51,10.17,4.06
-30.19,4.8,3.1
-30.03,0.71,12.21
-29.94,-1.22,13.74
-28.06,-3.2,17.14
-27.89,-2.67,14.9
-22.63,-1.65,13.61
,,
-0.68,1.16,-1.68
0.04,-0.05,-1.65
1,-1.4,-2.07
1.81,-4.04,-3.67
-0.84,0.66,-0.38
-0.59,0.76,-0.7
-0.39,0.77,-0.75
0.06,0.83,-0.56
0.36,0.62,-0.3
0.22,0.37,0
-0.32,0.11,0.03
-0.23,-0.12,0.18
0.35,-0.84,0.01
0.99,-1.72,-0.4
2.55,-3.49,-1.26
3.18,-4.25,-1.72
-5.39,3.33,6.78
-3.48,1.99,5.23
-2.48,1.39,4.3
-1.57,0.54,3.07
0.16,-0.85,0.75
0.35,-2.04,-0.47
1.01,-3.34,-1.87
2.34,-5.03,-4.4
2.88,-6.03,-5.26
3.55,-6.95,-6.18
3.83,-7.28,-6.55
3.46,-7.99,-8.4
3.51,-8.51,-9.45
4.08,-8.97,-10.66
4.56,-10,-13.31
4.47,-10.65,-14.42
4.57,-11.59,-15.33
5.25,-12.78,-17.56
6.3,-13.1,-18.11
6.29,-14.22,-18.73
6.72,-16,-19.8
10.34,-18.7,-21.52
10.05,-19.54,-22.95
9.28,-20.69,-23.88
2.12,-25.38,-22.78
0.3,-28.64,-21.49
-0.03,-29.81,-21.96
5.68,-25.59,-30.4
8.58,-24.03,-36.13
-2.65,-24.79,-32
-32.95,-0.18,-2.21
-32.9,2.72,3.65
-24.41,4.26,-0.08
-12.19,10.25,-3.32
,,
-0.32,0.11,0.03
-0.23,-0.12,0.18
0.35,-0.84,0.01
0.99,-1.72,-0.4
2.55,-3.49,-1.26
3.18,-4.25,-1.72
-5.39,3.33,6.78
0,0.81,-1.02
0,0.81,-1.02
-0.33,0.87,-0.94
-0.67,0.61,-1.16
-0.21,0.08,-1.53
0.5,-0.52,-1.99
0.5,-0.52,-1.99
1.79,-1.59,-2.84
2.07,-2.08,-3.2
2.29,-3.8,-4.01
2.43,-4.5,-4.47
2.43,-4.5,-4.47
2.61,-5.37,-5.11
3.04,-7.49,-7.73
3.49,-7.88,-9.39
4.15,-8.89,-12.24
4.15,-8.89,-12.24
11.09,-9.22,-19.5
17.83,-14.82,-26.09
15.35,-17.73,-26.33
12.69,-19.86,-25.78
12.69,-19.86,-25.78
10.79,-20.82,-24.03
5.35,-18.53,-19.31
4.96,-16.01,-17.71
6.82,-13.51,-16.6
6.82,-13.51,-16.6
-1.06,-12.59,-11.11
-1.32,-8.13,-9.7
-5.04,-7.49,-5.98
-19.1,-3.82,-3.88
-19.1,-3.82,-3.88
-15.92,4.98,1.69
-25.78,2.16,5.48
-25.42,3.06,5.14
-20.42,1.96,2.78
-19.32,1.23,2.33
-24.81,3.51,5.4
-18.63,4.89,3.66
-21.46,5.28,3.46
-18.22,4.54,2.74
-18.34,3.86,3.16
-18.64,3.18,4.48
,,
-0.33,0.87,-0.94
-0.67,0.61,-1.16
-0.21,0.08,-1.53
0.5,-0.52,-1.99
0.5,-0.52,-1.99
1.79,-1.59,-2.84
2.07,-2.08,-3.2
2.29,-3.8,-4.01
0,-0.57,-1.77
-0.36,-0.39,-1.3
-0.76,-0.15,-0.85
-1.8,0.34,0.22
-2.38,0.36,0.7
-2.78,0.6,1.15
-3.8,1.68,1.81
-4.1,2.14,2.04
-4.35,2.57,2.18
-4.94,3.38,2.58
-6.07,4.69,3.61
-6.62,5.32,4.39
-7.58,6.27,5.53
-9.07,6.36,6.72
-9.48,6.25,7.27
-8.95,5.45,7.37
-6.26,3.42,6.43
-5.02,3.46,5.74
-4.37,3.91,4.94
-3.84,3.67,4.17
-2.51,2.51,3.48
-2.11,1.07,2.83
-1.08,-0.44,2.15
0.7,-2.58,0.52
1.56,-3.57,-0.47
2.33,-4.47,-1.5
3.89,-6.24,-3.72
4.64,-7.06,-4.88
5.12,-7.48,-5.92
5.89,-8.14,-7.99
6.21,-8.83,-9.05
6.49,-9.37,-9.89
6.55,-10.02,-10.86
6.76,-10.98,-13.45
7.37,-11.76,-15.12
8.57,-12.59,-17.46
13.9,-17.26,-23.78
18.61,-20.76,-26.89
22.82,-24.37,-29.68
20.87,-30.44,-31.18
14.28,-29.86,-28.79
7.72,-27.33,-24.75
,,
-1.8,0.34,0.22
-2.38,0.36,0.7
-2.78,0.6,1.15
-3.8,1.68,1.81
-4.1,2.14,2.04
-4.35,2.57,2.18
-1.46,1.54,1.01
-1.61,1.34,0.9
-1.61,1.34,0.9
-1.39,0.45,0.39
-0.84,-0.62,-0.25
-0.81,-0.74,-0.78
-0.51,-0.82,-1.36
0.12,-1.3,-2.61
0.41,-1.8,-3.14
0.95,-2.59,-3.65
2.45,-4.04,-4.88
3.23,-4.97,-5.37
3.81,-5.68,-6
4.82,-7.33,-7.29
5.24,-8.05,-7.65
5.38,-8.56,-7.94
5.04,-8.82,-8.21
5.04,-8.82,-8.21
4.73,-10.83,-9.73
5.62,-14.05,-11.67
8.91,-17.51,-14.47
10.62,-20.01,-15.56
10.62,-20.01,-15.56
11.66,-21.53,-16.22
4.97,-24.27,-14.24
2.31,-24.9,-13.62
0.96,-21.55,-13.54
0.96,-21.55,-13.54
2.85,-19.64,-15.38
3.32,-17.24,-12.02
-5.96,-7.33,-7.39
-9.36,-6.38,-5.14
-9.36,-6.38,-5.14
-15.22,-2.46,1.92
-22.5,6.86,5.34
-23.08,11.39,3.81
-26.46,11.28,3.26
-26.46,11.28,3.26
-26.33,4.18,7.13
-22.33,3.04,7.78
-16.66,4.33,6.72
-19.16,5.02,6.49
-19.16,5.02,6.49
-20.09,5.88,7.66
,,
-1.34,1.06,0.53
-1.26,1.03,0.4
-1.32,0.97,0.39
-1.66,1.8,0.39
-1.66,1.95,0.15
-1.47,2.03,-0.22
-1.42,2.97,-0.7
-1.65,3.38,-0.91
-1.68,3.15,-1.03
-1.69,2.56,-1.15
-1.04,1.33,-1.57
-0.79,0.72,-1.86
-0.82,0.35,-2.04
-0.28,-1.17,-2.44
0.11,-2.4,-2.74
0.86,-3.64,-2.88
1.99,-5.84,-2.84
1.66,-6.76,-2.75
1.32,-7.74,-2.66
1.04,-10.41,-2.33
0.61,-11.42,-2.19
0.42,-12.64,-2.25
0.41,-14.68,-2.9
2.41,-17.06,-5.29
3.56,-19.03,-7.26
6.02,-22.3,-8.97
13.39,-33.55,-11.82
15.29,-39.73,-12.35
14.18,-44.4,-13.87
6.77,-43.27,-17.13
3.32,-39.95,-18.57
-0.34,-36.45,-19.94
-3.57,-32.56,-20.3
-6.7,-26.68,-21.42
-6.83,-23.09,-19.71
-8.72,-18.11,-19.3
-20.83,-10.11,-19.16
-21.93,-1.39,-14.48
-21.31,6.62,1
-32.6,0.06,7.59
-32.16,9.8,2.96
-31.5,10.84,-6.58
-31.11,13.08,-7.22
-30.79,16.86,-4.28
-28.25,13.98,-4.92
-23.95,10.95,-4.14
-16.1,5.42,-2.03
-15.38,2.83,-1.89
-10.08,-0.29,-2.06
-17.72,5.78,-1.48
,,
-1.47,2.03,-0.22
-1.42,2.97,-0.7
-1.65,3.38,-0.91
-1.68,3.15,-1.03
-1.69,2.56,-1.15
-1.04,1.33,-1.57
-0.79,0.72,-1.86
-0.82,0.35,-2.04
-0.28,-1.17,-2.44
0.11,-2.4,-2.74
0.86,-3.64,-2.88
1.99,-5.84,-2.84
0.33,-1.29,0.74
0.42,-2.05,0.08
1.04,-2.68,-0.91
1.76,-3.55,-1.74
2.8,-4.43,-2.57
4.36,-5.47,-4.08
4,-5.97,-4.71
3.54,-7.01,-5.12
3.16,-9.2,-5.97
3.38,-14.79,-8.8
3.74,-17.64,-10.54
4.54,-20.44,-12.3
6.39,-23.53,-15.41
4.96,-23.95,-16.42
5.12,-23.29,-16.67
5.91,-18.2,-18.04
7.37,-17.65,-17.06
6.53,-19.23,-15.59
4.89,-22.71,-13.58
1.62,-30.01,-9.65
0.88,-33.29,-8.08
0.14,-35.96,-7.13
-2.94,-36.66,-7.75
-4.52,-33.42,-9.42
-5.99,-29.82,-10.55
-9.76,-21.96,-12.28
-9.48,-17.98,-12.38
-9.12,-15.56,-13.57
-7.94,-14.53,-18.29
-19.5,-7.64,-14.44
-32.38,4.93,7.29
-31.78,17.88,15.93
-27.79,12.4,-5.37
-30.74,17.09,-0.29
-30.44,19.66,6.17
-30.24,11.99,8.24
-30.09,6.71,7.98
-27.86,6.25,7.95
,,
-1.42,2.97,-0.7
-1.65,3.38,-0.91
-1.68,3.15,-1.03
-1.69,2.56,-1.15
-1.04,1.33,-1.57
-0.79,0.72,-1.86
-0.82,0.35,-2.04
-0.28,-1.17,-2.44
0.11,-2.4,-2.74
0.86,-3.64,-2.88
1.99,-5.84,-2.84
0.33,-1.29,0.74
0.42,-2.05,0.08
1.04,-2.68,-0.91
1.76,-3.55,-1.74
2.8,-4.43,-2.57
-5.23,7.02,4.24
-5.45,6.95,4.37
-5.14,6.22,3.97
-4.43,5.17,3.48
-3.12,3.53,2.42
-2.4,2.77,1.9
-1.67,1.72,1.27
-1.08,0.66,0.62
-0.19,-0.95,-0.32
0.08,-1.2,-0.64
0.42,-1.76,-1.02
0.45,-3.12,-1.08
0.22,-4.07,-1.13
0.12,-5.59,-1.26
1.31,-8.78,-2
2.49,-9.69,-2.77
3.22,-10.2,-3.32
3.77,-11.15,-4.76
4.03,-12.2,-5.18
4.06,-13.08,-5.8
3.58,-13.86,-6.17
2.21,-15.85,-7.88
1.96,-16.85,-8.65
1.96,-17.49,-8.9
2.28,-17.88,-9.93
1.8,-17.88,-10.07
1.5,-17.97,-10.12
2.32,-18.22,-10.49
2.78,-19.8,-10.52
4.09,-21.64,-9.59
4.52,-23.32,-6.84
0.3,-31.19,-1.2
-0.69,-36.46,0.38
-0.18,-40.03,0.47
,,
-5.23,7.02,4.24
-1.42,3.01,1.6
-1.9,3.32,1.6
-2.27,3.51,1.67
-2.86,3.24,1.75
-2.93,2.97,1.61
-2.93,2.81,1.31
-2.83,2.78,0.72
-2.53,2.79,0.3
-2.17,2.56,-0.19
-0.23,1.32,-1.18
0.2,0.32,-1.71
-0.03,-0.11,-1.8
-0.52,-0.38,-1.59
0.04,-2.79,-2
0.69,-4.39,-2.5
1.46,-5.65,-3
2.73,-7.52,-4.26
3.08,-8.88,-5.12
3.68,-10.59,-6.15
6.19,-15.26,-9.87
8.46,-17.39,-11.94
10.95,-19.19,-13.47
13.02,-22.03,-14.54
17.93,-30.51,-16.48
16.28,-35.27,-15.51
11.67,-39.58,-13.78
4.39,-37.25,-13.13
0.76,-34.59,-11.4
-2.18,-31.46,-12.07
-4.09,-27.78,-14.5
-5.26,-25.65,-14.97
-6.02,-22.95,-15.82
-8.49,-18.08,-16.01
-10.13,-14.45,-15
-12.47,-11.09,-13.59
-15.66,-5.69,-6.27
-24.98,3.43,6.4
-22.94,3.37,5.39
-21.74,6.16,-0.79
-31.67,16.49,-2.41
-31.18,20.41,-3.09
-30.64,20.16,-3.17
-27.44,13.14,-1.28
-24.13,11.73,-0.43
-19.04,10.6,0.48
-21.47,12.69,1.77
-17.46,12.45,3.14
-17.13,11.17,4.37
-15.21,9.05,4.77
,,
0.2,0.32,-1.71
-0.03,-0.11,-1.8
-0.52,-0.38,-1.59
0.04,-2.79,-2
0.69,-4.39,-2.5
1.46,-5.65,-3
-0.6,0.75,0.38
-1.21,1.33,0.51
-1.47,1.62,0.43
-1.26,1.91,0.55
-1.26,1.91,0.55
-1.24,1.88,0.56
-1.3,2.1,1.33
-1.7,2.45,1.73
-2.18,2.96,2.05
-2.18,2.96,2.05
-4.27,5.67,2.63
-6.42,9.22,2.54
-6.6,9.99,2.33
-5,8.67,1.94
-5,8.67,1.94
-4.1,7.51,1.87
-3.15,5.25,2.93
-3.43,5.38,3.22
-3.87,5.76,3.52
-3.87,5.76,3.52
-3.68,5.86,3.66
-3.41,5.42,3.31
-2.81,4.62,2.78
-0.35,1.54,1.09
-0.35,1.54,1.09
-0.26,0.9,0.42
0.1,0.49,-0.13
1.19,-1.09,-1.66
1.19,-1.09,-1.66
1.42,-1.67,-2.28
1.72,-2.56,-3.34
2.3,-3.18,-4.14
2.88,-4.1,-4.89
3.3,-5.09,-5.66
3.49,-6.77,-7.14
3.24,-7.71,-8.03
3.27,-8.55,-8.68
3.43,-10.29,-9.64
3.21,-11.58,-10.1
3.21,-12.77,-10.34
3.4,-16.44,-11.13
3.14,-19.36,-11.75
3.4,-23.65,-13.21
5.87,-29.52,-14.74
,,
-0.03,-0.11,-1.8
-0.52,-0.38,-1.59
0.04,-2.79,-2
0.69,-4.39,-2.5
1.46,-5.65,-3
-0.6,0.75,0.38
-1.21,1.33,0.51
-1.47,1.62,0.43
-1.26,1.91,0.55
-1.26,1.91,0.55
-1.24,1.88,0.56
-1.3,2.1,1.33
-1.7,2.45,1.73
-2.18,2.96,2.05
-2.18,2.96,2.05
-4.27,5.67,2.63
-4.89,8.71,6.61
-3.84,7.64,5.6
-2.43,5.46,3.88
-2.11,4.63,2.93
-1.7,3.7,1.99
-1.07,2.65,1.16
-0.15,0.58,-0.25
0.34,-0.56,-1.12
0.99,-1.82,-1.97
1.86,-3.8,-3.57
2.14,-4.32,-4.37
2.1,-4.56,-5.19
1.8,-4.79,-6.52
1.78,-4.88,-7.07
2.06,-5.09,-7.58
2.33,-6.19,-8.4
2.06,-6.44,-8.5
1.67,-6.57,-8.64
1.56,-6.63,-8.79
0.54,-5.95,-8.87
0.07,-5.17,-8.91
0.01,-4.4,-8.86
0.39,-4.07,-8.2
0.54,-5.31,-8.22
1.27,-7.03,-8.14
3.82,-10.53,-7.5
4.66,-11.55,-7.27
5.39,-12.44,-7.04
5.65,-13.14,-6.8
4.8,-12.72,-7.06
4.97,-12.99,-7
4.69,-14.24,-7.35
3.22,-16.42,-9.24
3.96,-18.36,-9.8
,,
-0.52,-0.38,-1.59
0.04,-2.79,-2
0.69,-4.39,-2.5
1.46,-5.65,-3
-0.6,0.75,0.38
-1.21,1.33,0.51
-1.47,1.62,0.43
-1.26,1.91,0.55
-1.26,1.91,0.55
-1.24,1.88,0.56
-1.3,2.1,1.33
-1.7,2.45,1.73
-2.18,2.96,2.05
-2.18,2.96,2.05
-4.27,5.67,2.63
-4.89,8.71,6.61
-3.62,7.28,5.69
-3.44,7.45,6.05
-3.43,7.66,6.02
-3.22,7.7,5.89
-3.1,7.86,5.4
-2.86,7.75,5.18
-2.49,7.34,4.87
-2.49,7.34,4.87
-1.3,5.35,3.89
-0.99,4.77,3.52
-0.88,4.15,3.18
-0.76,2.83,2.36
-0.87,2.26,1.75
-0.89,1.84,1.08
-0.46,0.45,-0.21
0.06,-0.21,-0.85
0.15,-1.07,-1.68
0.91,-2.47,-3.05
1.61,-2.98,-3.64
1.66,-3.63,-4.4
1.67,-4.09,-4.97
1.57,-4.12,-5.55
1.57,-4.12,-5.55
1.17,-2.89,-5.89
1.4,-2.56,-6.17
1.06,-2.82,-6.42
1.16,-2.74,-6.49
1.16,-2.74,-6.49
1.49,-2.79,-5.98
1.23,-2.8,-5.45
1.01,-2.61,-4.87
0.89,-2.82,-4.97
0.89,-2.82,-4.97
0.56,-3.38,-5.41
,,
-0.1,0.2,-0.01
-0.03,0.19,0
-0.08,0.18,-0.07
-0.22,0.35,-0.06
-0.35,0.53,0.04
-0.6,0.77,0.2
-1.1,1.25,0.47
-1.21,1.32,0.54
-1.32,1.44,0.63
-1.73,1.65,1.14
-1.84,1.76,1.32
-2.04,2.04,1.59
-2.35,2.14,1.74
-2.43,1.87,1.69
-2.66,1.89,1.65
-3.05,2.27,1.91
-3.84,3.36,3.05
-4.27,4.15,3.81
-4.63,4.27,4.16
-5.1,3.58,4.48
-5.32,3.06,4.48
-5.18,2.63,4.57
-4.46,2.2,4.5
-4.08,2.09,4.1
-3.71,2.14,3.86
-3.13,2.01,3.41
-1.36,2.18,2.6
-0.72,2.36,2.06
-0.2,1.91,1
1.05,0.85,-0.68
1.56,0.13,-1.54
2.06,-0.78,-2.58
1.19,-6.06,-6.55
1.44,-6.08,-7.96
0.85,-6.93,-9.55
0.73,-13.24,-14.08
12.6,-34.6,-24.39
26.03,-45.28,-31.98
38.12,-45.75,-39.66
37.4,-46.3,-44.13
24.12,-46.86,-42.99
-2.02,-47.27,-39.07
-11.78,-47.42,-42.16
-14.8,-42.8,-42.12
-27.46,-27.16,-42.21
-34.42,23.24,-40.06
-32.72,19.59,7.79
-31.58,9.47,13.38
-30.88,35.73,28.72
-30.46,1.34,20.91
,,
-0.03,0.19,0
-0.08,0.18,-0.07
-0.22,0.35,-0.06
-0.35,0.53,0.04
-0.6,0.77,0.2
-1.1,1.25,0.47
-1.21,1.32,0.54
-1.32,1.44,0.63
-1.73,1.65,1.14
-1.84,1.76,1.32
-2.04,2.04,1.59
-2.35,2.14,1.74
-2.43,1.87,1.69
-2.66,1.89,1.65
-3.05,2.27,1.91
-3.84,3.36,3.05
-6.89,3.18,12.94
-5.32,-0.25,8.74
0.67,-5.37,5.3
2.32,-6.21,4.06
2.54,-6.19,2.8
2.48,-4.61,0.13
3.04,-3.9,-1.68
3.69,-3.57,-2.89
3.61,-2.65,-4.09
2.23,-2.07,-4.33
1.42,-1.5,-2.28
3.53,-0.25,-5.09
-0.1,0.53,-3.39
-3.02,1.29,-1.39
-4.37,2.32,-1.18
-3.42,3.24,-1.15
-3.47,2.68,-1.05
-3.08,2.07,-1.01
-2.01,1.41,-0.74
-2.13,1.12,-0.47
-2.55,1.14,0.45
-2.35,1.66,1.39
-2.01,1.38,1.44
-1.51,1,1.49
-1.47,0.83,1.58
-1.23,0.09,1.51
-0.49,-0.3,1.21
-0.38,-0.37,0.97
-0.39,-0.55,0.93
-0.27,-1.21,0.47
-0.27,-1.69,0.14
0.08,-1.09,-0.02
0.38,-0.83,-0.11
0.81,-0.52,-0.07
,,
-0.37,0.3,0.78
-0.39,0.11,0.7
-0.02,0.16,0.59
0.22,0.23,0.55
0.36,0.11,0.44
0.43,-0.93,0.08
0.08,-1,0.16
-0.2,-0.86,0.24
-0.41,-0.85,0.33
-0.68,-1.12,0.22
-0.62,-0.98,0.41
-0.76,-0.75,0.79
-0.57,-1.41,0.61
-0.12,-1.91,0.19
0.39,-2.01,0.01
1.88,-3.42,-0.85
3.3,-6.52,-1.95
5.04,-10.73,-2.8
7.3,-15.99,-4.31
12.91,-34.99,-17.73
20.67,-44.2,-30.15
35.3,-39.79,-38.92
25.89,-20.35,-39.89
8.5,-22.93,-36.26
2.89,-26.32,-36.68
-0.45,-20.99,-34.92
-9.14,-14.07,-34.4
-16.98,-8.06,-35.54
-25.27,-0.18,-38.69
-31.45,20.65,6.73
-30.72,7.09,36.99
-30.33,-1.28,23.42
-30.13,9.85,12.9
-29.65,4.73,13.48
-30.13,1.85,12.87
-19.99,-1.75,3.32
-14.23,-1.78,2.4
1.68,4.61,6.8
-0.23,-0.61,2.12
-6.58,-0.57,6.54
-3,-0.59,5.42
-2.86,-0.28,5.38
-2.08,-1.27,4.11
-1.47,-1.58,3.4
-0.8,-1.57,2.5
-0.47,-0.95,1.33
-0.87,-0.67,1.07
-1.28,-0.4,0.96
-1.98,0.07,1.05
-1.93,0.04,1.15
,,
-0.39,0.11,0.7
-0.02,0.16,0.59
0.22,0.23,0.55
0.36,0.11,0.44
0.43,-0.93,0.08
0.08,-1,0.16
-0.2,-0.86,0.24
-0.41,-0.85,0.33
-0.68,-1.12,0.22
-0.62,-0.98,0.41
-0.76,-0.75,0.79
-0.57,-1.41,0.61
-0.12,-1.91,0.19
0.39,-2.01,0.01
1.88,-3.42,-0.85
3.3,-6.52,-1.95
-3.44,-41.46,-42.92
-29.42,-12.92,-41.82
-32.52,2.02,-42.2
-31.19,5.31,-41.82
-30.43,-3.37,-30.33
-30.11,-6.01,40.19
-29.93,10.6,23.19
-29.84,14.57,9.32
-29.86,7.2,11.57
-28.63,1.69,7.08
-16.05,-0.72,3.65
-5.55,5.46,5.56
-7.26,3.35,7.98
-10.12,0.24,10.71
2.12,-3.57,6.32
-1.61,-5.02,7.28
0.08,-5.66,6.17
1.77,-3.95,3.98
1.65,-2.58,1.66
1.83,-2.17,0.57
1.86,-1.98,-0.5
1.36,-1.92,-1.31
0.71,-1.48,-1.31
-0.08,-0.94,-1.05
-1.08,-0.35,-0.11
-1.96,0.11,0.7
-2.52,0.47,1.33
-3,0.77,1.48
-3.31,1.02,1.6
-3.3,1.02,1.54
-3.64,1.15,1.48
-3.42,1.48,1.21
-3.4,1.49,1.15
-3.28,1.21,1.12
,,
-0.02,0.16,0.59
0.22,0.23,0.55
0.36,0.11,0.44
0.43,-0.93,0.08
0.08,-1,0.16
-0.2,-0.86,0.24
-0.41,-0.85,0.33
-0.68,-1.12,0.22
-0.62,-0.98,0.41
-0.76,-0.75,0.79
-0.57,-1.41,0.61
-0.12,-1.91,0.19
0.39,-2.01,0.01
1.88,-3.42,-0.85
3.3,-6.52,-1.95
-3.44,-41.46,-42.92
-23.4,2.84,4.21
-13.43,6,2.83
-10.7,4.95,2.41
-9.79,3.42,3.44
-3.65,-0.11,3.72
-2.59,-1.58,3.41
-3.53,-2.58,3.6
-1.44,-3.04,2.51
-0.93,-2.66,2.25
-0.85,-2.42,2.11
-0.78,-1.92,1.71
-1.78,-0.39,1.36
-2,-0.18,1.38
-2.25,-0.11,1.42
-3.51,0.04,1.95
-2.85,-0.29,1.63
-2.66,-0.38,1.62
-2.94,-0.44,2.55
-2.46,-0.7,2.21
-2.53,-0.66,2.23
-2.33,-0.88,2.48
-2.29,-0.69,2.17
-2.03,-0.25,1.44
-1.88,0.04,0.87
-1.55,0.3,0.59
-1.34,0.17,0.68
-1.19,0.1,0.66
-1.51,-0.06,0.58
-1.43,0.07,0.6
-1.27,0.63,0.36
-1.56,0.84,0.05
-0.53,0.42,-0.21
-0.04,0.52,-0.12
0.49,0.54,-0.3
,,
0.22,0.23,0.55
0.36,0.11,0.44
0.43,-0.93,0.08
0.08,-1,0.16
-0.2,-0.86,0.24
-0.41,-0.85,0.33
-0.68,-1.12,0.22
-0.62,-0.98,0.41
-0.76,-0.75,0.79
-0.57,-1.41,0.61
-0.12,-1.91,0.19
0.39,-2.01,0.01
1.88,-3.42,-0.85
3.3,-6.52,-1.95
-3.44,-41.46,-42.92
-23.4,2.84,4.21
-9.44,-16.25,-44.82
-22.25,-12.89,-43.84
-32.39,-12.93,-38.82
-31.64,-10.96,-9.91
-30.64,-0.18,30.81
-30.14,-7.38,34.1
-30.01,-1.51,8.53
-30.02,-6,11.07
-30.06,-4.63,9.84
-21.51,2.55,5.34
-16.39,6.99,3.43
-17.42,9.95,2.47
-17.24,6.38,7.17
-5.47,2.28,2.82
-6.71,-1.17,5.44
-4.03,-3.72,4.41
-0.55,-3.9,3.74
-0.87,-3.2,3.88
-0.92,-2.18,3.61
-1.58,-0.71,3.26
-2.15,-0.18,3.05
-2.16,-0.05,2.6
-1.81,-0.27,1.93
-2.27,-0.5,2.04
-2.13,-0.64,2.37
-2.52,-0.58,2.75
-2.91,-0.29,3.06
-3.58,0.1,2.78
-3.66,-0.01,2.6
-2.98,0.39,2.76
-2.98,0.62,2.39
-2.5,0.25,1.8
-1.93,-0.34,1.01
-2.27,0.53,0.65
,,
-0.28,-0.58,0.47
-0.28,-0.61,0.43
-0.22,-0.5,0.4
-0.25,-0.28,0.36
-0.33,-0.11,0.37
-0.35,0.05,0.38
-0.37,-0.09,0.38
-0.19,-0.23,0.32
-0.16,-0.39,0.34
-0.08,-0.72,0.28
0.03,-0.9,0.19
0.35,-0.96,0.07
0.93,-0.8,-0.02
2,-0.64,-0.22
2.77,-0.96,-0.82
3.37,-1.2,-1.26
3.77,-4.8,-3.62
5.42,-7.92,-4.44
9.15,-14.81,-6.34
24.3,-32.94,-26.04
36.65,-33,-38.01
39.73,-23.96,-44.93
36.15,-13.19,-45.82
