ax,ay,az
5.77,-0.52,-6.37
-5.41,2.84,-24.63
10.13,-8.69,-19.24
-15.65,27.03,0.36
-24.61,21.51,3.26
-13.65,13.7,3.27
15.35,-20,-17.69
-21.45,19.57,6.58
7.37,-15.77,-13.39
-14.58,17.41,-1.67
5.36,-3.96,-13.91
10.68,-11.09,-7.94
2.11,0.48,-11.97
2.02,0.39,-14.37
-3.53,4.22,2.32
-3.53,4.22,2.32
-2.17,3.14,1.95
-2.17,3.14,1.95
-2.17,3.14,1.95
-2.17,3.14,1.95
-2.13,2.96,1.79
-2.13,2.96,1.79
-2.13,2.96,1.79
-2.13,2.96,1.79
-2.13,2.96,1.79
-2.13,2.96,1.79
-1.74,3.05,1.88
-1.74,3.05,1.88
-1.74,3.05,1.88
-1.74,3.05,1.88
-1.74,3.05,1.88
-4.29,5.32,1.64
-4.29,5.32,1.64
-4.29,5.32,1.64
-4.29,5.32,1.64
-5.29,6.68,1.28
-5.29,6.68,1.28
-5.29,6.68,1.28
-5.29,6.68,1.28
-5.54,7.79,0.56
-5.54,7.79,0.56
-5.54,7.79,0.56
-5.54,7.79,0.56
-6.94,11.03,-1.51
-6.94,11.03,-1.51
-6.94,11.03,-1.51
-6.94,11.03,-1.51
,,
3.83,-11.43,-0.67
1.12,-3.71,-4.48
5.77,-0.52,-6.37
-5.41,2.84,-24.63
10.13,-8.69,-19.24
-15.65,27.03,0.36
-24.61,21.51,3.26
-13.65,13.7,3.27
15.35,-20,-17.69
-21.45,19.57,6.58
7.37,-15.77,-13.39
-14.58,17.41,-1.67
5.36,-3.96,-13.91
10.68,-11.09,-7.94
2.11,0.48,-11.97
2.02,0.39,-14.37
-8.41,14.31,1.39
1.49,-6.23,-15.61
1.49,-6.23,-15.61
4.5,-10.23,-13.56
4.5,-10.23,-13.56
4.5,-10.23,-13.56
4.5,-10.23,-13.56
4.5,-10.23,-13.56
7.06,-14.53,-10.69
7.06,-14.53,-10.69
7.06,-14.53,-10.69
7.06,-14.53,-10.69
7.06,-14.53,-10.69
8.97,-18.54,-7.36
8.97,-18.54,-7.36
8.97,-18.54,-7.36
11.4,-24.09,-1.59
11.4,-24.09,-1.59
11.4,-24.09,-1.59
11.4,-24.09,-1.59
10.56,-23.67,-0.17
10.56,-23.67,-0.17
10.56,-23.67,-0.17
10.56,-23.67,-0.17
10.56,-23.67,-0.17
10.56,-23.67,-0.17
8.65,-21.04,-0.34
8.65,-21.04,-0.34
8.65,-21.04,-0.34
8.65,-21.04,-0.34
8.65,-21.04,-0.34
4.2,-12.07,-4.29
4.2,-12.07,-4.29
4.2,-12.07,-4.29
,,
1.12,-3.71,-4.48
5.77,-0.52,-6.37
-5.41,2.84,-24.63
10.13,-8.69,-19.24
-15.65,27.03,0.36
-24.61,21.51,3.26
-13.65,13.7,3.27
15.35,-20,-17.69
-21.45,19.57,6.58
7.37,-15.77,-13.39
-14.58,17.41,-1.67
5.36,-3.96,-13.91
10.68,-11.09,-7.94
2.11,0.48,-11.97
2.02,0.39,-14.37
-8.41,14.31,1.39
8.2,-18.16,-24.61
-26.89,19.63,4.51
-31.38,27.39,6.63
-31.38,27.39,6.63
-31.38,27.39,6.63
-31.38,27.39,6.63
-33.7,25.01,6.21
-33.7,25.01,6.21
-33.7,25.01,6.21
-33.7,25.01,6.21
-15.7,12.46,-4.26
-15.7,12.46,-4.26
-15.7,12.46,-4.26
-15.7,12.46,-4.26
-15.7,12.46,-4.26
-15.7,12.46,-4.26
-4.5,10.16,-7.96
-4.5,10.16,-7.96
-4.5,10.16,-7.96
-4.5,10.16,-7.96
-4.5,10.16,-7.96
0.84,6.4,-10.55
0.84,6.4,-10.55
0.84,6.4,-10.55
0.84,6.4,-10.55
0.84,6.4,-10.55
4.48,-2.88,-11.64
4.48,-2.88,-11.64
4.48,-2.88,-11.64
5.21,-5.63,-11.44
5.21,-5.63,-11.44
5.21,-5.63,-11.44
5.21,-5.63,-11.44
6.25,-7.31,-11.04
,,
5.77,-0.52,-6.37
-5.41,2.84,-24.63
10.13,-8.69,-19.24
-15.65,27.03,0.36
-24.61,21.51,3.26
-13.65,13.7,3.27
15.35,-20,-17.69
-21.45,19.57,6.58
7.37,-15.77,-13.39
-14.58,17.41,-1.67
5.36,-3.96,-13.91
10.68,-11.09,-7.94
2.11,0.48,-11.97
2.02,0.39,-14.37
-8.41,14.31,1.39
8.2,-18.16,-24.61
-3.14,2.57,-13.62
22.07,-17.54,-9.79
22.07,-17.54,-9.79
22.07,-17.54,-9.79
22.07,-17.54,-9.79
22.07,-17.54,-9.79
6.35,-18.92,-14.33
6.35,-18.92,-14.33
6.35,-18.92,-14.33
6.35,-18.92,-14.33
6.35,-18.92,-14.33
-3.44,-20.19,-17.59
-3.44,-20.19,-17.59
-3.44,-20.19,-17.59
-3.44,-20.19,-17.59
-13.02,-18.52,-20.72
-13.02,-18.52,-20.72
-13.02,-18.52,-20.72
-13.02,-18.52,-20.72
-14.09,-12.47,-22.09
-14.09,-12.47,-22.09
-14.09,-12.47,-22.09
-14.09,-12.47,-22.09
-17.37,2.94,-22.96
-17.37,2.94,-22.96
-17.37,2.94,-22.96
-17.37,2.94,-22.96
-17.37,2.94,-22.96
-19.94,14.92,-17.45
-19.94,14.92,-17.45
-19.94,14.92,-17.45
-19.94,14.92,-17.45
-19.94,14.92,-17.45
-19.94,14.92,-17.45
,,
-5.41,2.84,-24.63
10.13,-8.69,-19.24
-15.65,27.03,0.36
-24.61,21.51,3.26
-13.65,13.7,3.27
15.35,-20,-17.69
-21.45,19.57,6.58
7.37,-15.77,-13.39
-14.58,17.41,-1.67
5.36,-3.96,-13.91
10.68,-11.09,-7.94
2.11,0.48,-11.97
2.02,0.39,-14.37
-8.41,14.31,1.39
8.2,-18.16,-24.61
-3.14,2.57,-13.62
-1.73,-14.24,-16.93
1.87,-0.49,1.45
1.87,-0.49,1.45
1.87,-0.49,1.45
1.87,-0.49,1.45
2.92,-2.29,0.08
2.92,-2.29,0.08
2.92,-2.29,0.08
2.92,-2.29,0.08
2.75,-2.07,0.22
2.75,-2.07,0.22
2.75,-2.07,0.22
2.75,-2.07,0.22
1.63,-0.6,1.03
1.63,-0.6,1.03
1.63,-0.6,1.03
1.63,-0.6,1.03
1.63,-0.6,1.03
-2.01,4.14,2.52
-2.01,4.14,2.52
-2.01,4.14,2.52
-2.01,4.14,2.52
-2.01,4.14,2.52
-2.01,4.14,2.52
-4.41,6.21,3.87
-4.41,6.21,3.87
-4.41,6.21,3.87
-4.41,6.21,3.87
-6.64,7.77,4.38
-6.64,7.77,4.38
-6.64,7.77,4.38
-6.64,7.77,4.38
-7.67,7.77,2.27
-7.67,7.77,2.27
,,
-1.73,-14.24,-16.93
2.75,-1.51,-1.94
2.86,-1.48,-2.7
-1.81,1.74,1.18
-0.78,2.13,1.8
0.42,0.48,3.24
0.58,0.17,2.48
2.2,0.12,-1.04
0.52,2.41,-5.63
3.31,-2.72,0.14
1.58,-1.85,0.59
2.2,-2.66,-0.12
2.39,-1.91,0.06
3.42,-2.48,-0.93
-0.89,1.13,4.02
-0.9,-0.95,2.9
4.92,-7.32,-4.75
3.09,-3.07,-3.05
3.09,-3.07,-3.05
3.09,-3.07,-3.05
3.09,-3.07,-3.05
2.76,-3.13,-2.69
2.76,-3.13,-2.69
2.76,-3.13,-2.69
2.76,-3.13,-2.69
2.49,-3.18,-2.51
2.49,-3.18,-2.51
2.49,-3.18,-2.51
2.49,-3.18,-2.51
2.3,-3.27,-2.4
2.3,-3.27,-2.4
2.3,-3.27,-2.4
2.3,-3.27,-2.4
2.3,-3.27,-2.4
2.03,-3.47,-1.9
2.03,-3.47,-1.9
2.03,-3.47,-1.9
2.03,-3.47,-1.9
2.03,-3.47,-1.9
2.03,-3.47,-1.9
2.23,-3.47,-1.99
2.23,-3.47,-1.99
2.23,-3.47,-1.99
2.23,-3.47,-1.99
2.44,-3.44,-1.93
2.44,-3.44,-1.93
2.44,-3.44,-1.93
2.44,-3.44,-1.93
1.8,-3.29,-1.46
1.8,-3.29,-1.46
,,
2.75,-1.51,-1.94
2.86,-1.48,-2.7
-1.81,1.74,1.18
-0.78,2.13,1.8
0.42,0.48,3.24
0.58,0.17,2.48
2.2,0.12,-1.04
0.52,2.41,-5.63
3.31,-2.72,0.14
1.58,-1.85,0.59
2.2,-2.66,-0.12
2.39,-1.91,0.06
3.42,-2.48,-0.93
-0.89,1.13,4.02
-0.9,-0.95,2.9
4.92,-7.32,-4.75
3.64,-4.44,-3.16
-2.54,-9.32,9.85
-2.54,-9.32,9.85
-2.21,-8.2,9.76
-2.21,-8.2,9.76
-2.21,-8.2,9.76
-2.21,-8.2,9.76
-2.21,-8.2,9.76
-2.21,-8.2,9.76
-2.17,-6.78,9.35
-2.17,-6.78,9.35
-2.17,-6.78,9.35
-2.17,-6.78,9.35
-2.17,-6.78,9.35
-2.22,-4.73,8.21
-2.22,-4.73,8.21
-2.22,-4.73,8.21
-2.22,-4.73,8.21
-2.14,-4.06,7.79
-2.14,-4.06,7.79
-2.14,-4.06,7.79
-2.14,-4.06,7.79
-2.1,-3.55,7.47
-2.1,-3.55,7.47
-2.1,-3.55,7.47
-2.1,-3.55,7.47
-2.36,-2.37,6.42
-2.36,-2.37,6.42
-2.36,-2.37,6.42
-2.36,-2.37,6.42
-2.36,-2.37,6.42
-2.4,-2.07,5.59
-2.4,-2.07,5.59
-2.4,-2.07,5.59
,,
-1.81,1.74,1.18
-0.78,2.13,1.8
0.42,0.48,3.24
0.58,0.17,2.48
2.2,0.12,-1.04
0.52,2.41,-5.63
3.31,-2.72,0.14
1.58,-1.85,0.59
2.2,-2.66,-0.12
2.39,-1.91,0.06
3.42,-2.48,-0.93
-0.89,1.13,4.02
-0.9,-0.95,2.9
4.92,-7.32,-4.75
3.64,-4.44,-3.16
1.2,-2.2,-1.21
4.1,-2.67,-6.92
1.6,-3.84,-6.58
1.6,-3.84,-6.58
1.6,-3.84,-6.58
0.88,-4.18,-6.06
0.88,-4.18,-6.06
0.88,-4.18,-6.06
-2.85,-4.76,-2.13
-2.85,-4.76,-2.13
-2.85,-4.76,-2.13
-2.85,-4.76,-2.13
-4.28,-3.19,1.11
-4.28,-3.19,1.11
-4.28,-3.19,1.11
-4.28,-3.19,1.11
-5.8,-2.79,3.78
-5.8,-2.79,3.78
-5.8,-2.79,3.78
-5.8,-2.79,3.78
-5.8,-2.79,3.78
-5.8,-2.79,3.78
-8.7,-6.87,7.81
-8.7,-6.87,7.81
-8.7,-6.87,7.81
-8.7,-6.87,7.81
-8.7,-6.87,7.81
-7.26,-9.16,9.29
-7.26,-9.16,9.29
-7.26,-9.16,9.29
-7.26,-9.16,9.29
-4.24,-10,10.73
-4.24,-10,10.73
-4.24,-10,10.73
-4.24,-10,10.73
,,
-0.78,2.13,1.8
0.42,0.48,3.24
0.58,0.17,2.48
2.2,0.12,-1.04
0.52,2.41,-5.63
3.31,-2.72,0.14
1.58,-1.85,0.59
2.2,-2.66,-0.12
2.39,-1.91,0.06
3.42,-2.48,-0.93
-0.89,1.13,4.02
-0.9,-0.95,2.9
4.92,-7.32,-4.75
3.64,-4.44,-3.16
1.2,-2.2,-1.21
4.1,-2.67,-6.92
3.24,-1.88,-5.21
1.47,-2.95,-3.28
1.47,-2.95,-3.28
1.47,-2.95,-3.28
1.47,-2.95,-3.28
-1.49,-1.97,0.24
-1.49,-1.97,0.24
-1.49,-1.97,0.24
-1.49,-1.97,0.24
-1.49,-1.97,0.24
-2.81,-1.31,2.33
-2.81,-1.31,2.33
-2.81,-1.31,2.33
-2.81,-1.31,2.33
-2.81,-1.31,2.33
-2.81,-1.31,2.33
-3.67,-0.88,4.53
-3.67,-0.88,4.53
-3.67,-0.88,4.53
-3.67,-0.88,4.53
-4.55,-1.01,7.97
-4.55,-1.01,7.97
-4.55,-1.01,7.97
-4.55,-1.01,7.97
-4.16,-1.16,8.41
-4.16,-1.16,8.41
-4.16,-1.16,8.41
-4.16,-1.16,8.41
-3.56,-1.65,8.28
-3.56,-1.65,8.28
-3.56,-1.65,8.28
-3.56,-1.65,8.28
-3.56,-1.65,8.28
-1.14,-1.74,8.25
,,
0.58,0.17,2.48
2.2,0.12,-1.04
0.52,2.41,-5.63
3.31,-2.72,0.14
1.58,-1.85,0.59
2.2,-2.66,-0.12
2.39,-1.91,0.06
3.42,-2.48,-0.93
-0.89,1.13,4.02
-0.9,-0.95,2.9
4.92,-7.32,-4.75
3.64,-4.44,-3.16
1.2,-2.2,-1.21
4.1,-2.67,-6.92
3.24,-1.88,-5.21
2.3,-5.12,0.68
4.18,-13.26,-1.12
-2.98,4.51,0
-2.98,4.51,0
-2.98,4.51,0
-2.98,4.51,0
-4.03,5.38,0.73
-4.03,5.38,0.73
-4.03,5.38,0.73
-4.03,5.38,0.73
-3.91,6.3,1.67
-3.91,6.3,1.67
-3.91,6.3,1.67
-3.91,6.3,1.67
-4.54,7.14,2.77
-4.54,7.14,2.77
-4.54,7.14,2.77
-4.54,7.14,2.77
-5.17,7.39,3.23
-5.17,7.39,3.23
-5.17,7.39,3.23
-5.17,7.39,3.23
-5.17,7.39,3.23
-4.56,7.38,3.25
-4.56,7.38,3.25
-4.56,7.38,3.25
-4.56,7.38,3.25
-4.56,7.38,3.25
-4.56,7.38,3.25
-5.7,7.33,2.79
-5.7,7.33,2.79
-5.7,7.33,2.79
-5.7,7.33,2.79
-4.83,6.94,2.44
-4.83,6.94,2.44
,,
2.2,0.12,-1.04
0.52,2.41,-5.63
3.31,-2.72,0.14
1.58,-1.85,0.59
2.2,-2.66,-0.12
2.39,-1.91,0.06
3.42,-2.48,-0.93
-0.89,1.13,4.02
-0.9,-0.95,2.9
4.92,-7.32,-4.75
3.64,-4.44,-3.16
1.2,-2.2,-1.21
4.1,-2.67,-6.92
3.24,-1.88,-5.21
2.3,-5.12,0.68
4.18,-13.26,-1.12
3.83,-6.06,-3.63
-3.38,-12.59,4.47
-3.38,-12.59,4.47
-4.65,-10.49,9.38
-4.65,-10.49,9.38
-4.65,-10.49,9.38
-4.65,-10.49,9.38
-8.09,-7.85,16.01
-8.09,-7.85,16.01
-8.09,-7.85,16.01
-8.09,-7.85,16.01
-8.09,-7.85,16.01
-8.09,-7.85,16.01
-8.79,-7.69,17.38
-8.79,-7.69,17.38
-8.79,-7.69,17.38
-8.79,-7.69,17.38
-8.79,-7.69,17.38
-8.63,-7.5,14.1
-8.63,-7.5,14.1
-8.63,-7.5,14.1
-8.63,-7.5,14.1
-9.41,-6.44,10.62
-9.41,-6.44,10.62
-9.41,-6.44,10.62
-9.41,-6.44,10.62
-8.81,-2.15,5.71
-8.81,-2.15,5.71
-8.81,-2.15,5.71
-8.81,-2.15,5.71
-7.79,1.6,3.52
-7.79,1.6,3.52
-7.79,1.6,3.52
-7.79,1.6,3.52
,,
0.52,2.41,-5.63
3.31,-2.72,0.14
1.58,-1.85,0.59
2.2,-2.66,-0.12
2.39,-1.91,0.06
3.42,-2.48,-0.93
-0.89,1.13,4.02
-0.9,-0.95,2.9
4.92,-7.32,-4.75
3.64,-4.44,-3.16
1.2,-2.2,-1.21
4.1,-2.67,-6.92
3.24,-1.88,-5.21
2.3,-5.12,0.68
4.18,-13.26,-1.12
3.83,-6.06,-3.63
-6.26,-7.76,15.45
-4.44,0.96,3.03
-4.44,0.96,3.03
-3.64,0.14,3.03
-3.64,0.14,3.03
-3.64,0.14,3.03
-3.64,0.14,3.03
-3.64,0.14,3.03
-3.64,0.14,3.03
-3.28,0.33,0.64
-3.28,0.33,0.64
-3.28,0.33,0.64
-3.28,0.33,0.64
-2.25,0.72,-1.18
-2.25,0.72,-1.18
-2.25,0.72,-1.18
-1,1.36,-2.85
-1,1.36,-2.85
-1,1.36,-2.85
-1,1.36,-2.85
1.49,2.81,-5.15
1.49,2.81,-5.15
1.49,2.81,-5.15
1.49,2.81,-5.15
1.49,2.81,-5.15
1.49,2.81,-5.15
2.45,2.97,-6.2
2.45,2.97,-6.2
2.45,2.97,-6.2
2.45,2.97,-6.2
2.45,2.97,-6.2
3.23,3.15,-7.04
3.23,3.15,-7.04
3.23,3.15,-7.04
,,
3.31,-2.72,0.14
1.58,-1.85,0.59
2.2,-2.66,-0.12
2.39,-1.91,0.06
3.42,-2.48,-0.93
-0.89,1.13,4.02
-0.9,-0.95,2.9
4.92,-7.32,-4.75
3.64,-4.44,-3.16
1.2,-2.2,-1.21
4.1,-2.67,-6.92
3.24,-1.88,-5.21
2.3,-5.12,0.68
4.18,-13.26,-1.12
3.83,-6.06,-3.63
-6.26,-7.76,15.45
8.97,-9.81,-12.98
-10.81,-10.16,24.06
-10.49,-11.55,17
-10.49,-11.55,17
-10.49,-11.55,17
-10.49,-11.55,17
-10.2,-8.92,12.05
-10.2,-8.92,12.05
-10.2,-8.92,12.05
-10.2,-8.92,12.05
-9.93,-5.49,7.96
-9.93,-5.49,7.96
-9.93,-5.49,7.96
-9.93,-5.49,7.96
-9.93,-5.49,7.96
-9.93,-5.49,7.96
-8.81,-3.12,5.27
-8.81,-3.12,5.27
-8.81,-3.12,5.27
-8.81,-3.12,5.27
-8.81,-3.12,5.27
-7.56,-0.66,2.39
-7.56,-0.66,2.39
-7.56,-0.66,2.39
-7.56,-0.66,2.39
-7.1,-0.27,1.46
-7.1,-0.27,1.46
-7.1,-0.27,1.46
-7.1,-0.27,1.46
-5.63,-0.46,0.73
-5.63,-0.46,0.73
-5.63,-0.46,0.73
-5.63,-0.46,0.73
-5.02,-0.05,-0.43
,,
1.58,-1.85,0.59
2.2,-2.66,-0.12
2.39,-1.91,0.06
3.42,-2.48,-0.93
-0.89,1.13,4.02
-0.9,-0.95,2.9
4.92,-7.32,-4.75
3.64,-4.44,-3.16
1.2,-2.2,-1.21
4.1,-2.67,-6.92
3.24,-1.88,-5.21
2.3,-5.12,0.68
4.18,-13.26,-1.12
3.83,-6.06,-3.63
-6.26,-7.76,15.45
8.97,-9.81,-12.98
0.6,-7.7,-9.09
-14.32,-7.08,13.82
-14.32,-7.08,13.82
-14.32,-7.08,13.82
-14.32,-7.08,13.82
-14.32,-7.08,13.82
-14.22,-5.75,11.42
-14.22,-5.75,11.42
-14.22,-5.75,11.42
-14.22,-5.75,11.42
-14.22,-5.75,11.42
-13.22,-3.18,9.94
-13.22,-3.18,9.94
-13.22,-3.18,9.94
-13.22,-3.18,9.94
-11.24,0.45,8.35
-11.24,0.45,8.35
-11.24,0.45,8.35
-11.24,0.45,8.35
-10.96,0.9,7.75
-10.96,0.9,7.75
-10.96,0.9,7.75
-10.96,0.9,7.75
-10.24,0.48,6.54
-10.24,0.48,6.54
-10.24,0.48,6.54
-10.24,0.48,6.54
-10.24,0.48,6.54
-6.98,-2.18,4.04
-6.98,-2.18,4.04
-6.98,-2.18,4.04
-6.98,-2.18,4.04
-6.98,-2.18,4.04
-6.98,-2.18,4.04
,,
2.2,-2.66,-0.12
2.39,-1.91,0.06
3.42,-2.48,-0.93
-0.89,1.13,4.02
-0.9,-0.95,2.9
4.92,-7.32,-4.75
3.64,-4.44,-3.16
1.2,-2.2,-1.21
4.1,-2.67,-6.92
3.24,-1.88,-5.21
2.3,-5.12,0.68
4.18,-13.26,-1.12
3.83,-6.06,-3.63
-6.26,-7.76,15.45
8.97,-9.81,-12.98
0.6,-7.7,-9.09
4.75,-9.65,-6.84
-5.89,-11.03,13.27
-5.89,-11.03,13.27
-5.89,-11.03,13.27
-5.89,-11.03,13.27
-6.8,-11.54,10.26
-6.8,-11.54,10.26
-6.8,-11.54,10.26
-6.8,-11.54,10.26
-10.35,-3.66,6.67
-10.35,-3.66,6.67
-10.35,-3.66,6.67
-10.35,-3.66,6.67
-8.55,-0.11,5.54
-8.55,-0.11,5.54
-8.55,-0.11,5.54
-8.55,-0.11,5.54
-8.55,-0.11,5.54
-6.49,1.63,4.78
-6.49,1.63,4.78
-6.49,1.63,4.78
-6.49,1.63,4.78
-6.49,1.63,4.78
-6.49,1.63,4.78
-5.18,1.34,4.15
-5.18,1.34,4.15
-5.18,1.34,4.15
-5.18,1.34,4.15
-4.91,-0.82,3.51
-4.91,-0.82,3.51
-4.91,-0.82,3.51
-4.91,-0.82,3.51
-4.03,-1.59,3.38
-4.03,-1.59,3.38
,,
3.42,-2.48,-0.93
-0.89,1.13,4.02
-0.9,-0.95,2.9
4.92,-7.32,-4.75
3.64,-4.44,-3.16
1.2,-2.2,-1.21
4.1,-2.67,-6.92
3.24,-1.88,-5.21
2.3,-5.12,0.68
4.18,-13.26,-1.12
3.83,-6.06,-3.63
-6.26,-7.76,15.45
8.97,-9.81,-12.98
0.6,-7.7,-9.09
4.75,-9.65,-6.84
-1.68,1.87,1.71
6.32,-5.14,-6.27
-7.28,-7.15,19.49
-7.28,-7.15,19.49
-10.28,-6.59,22.17
-10.28,-6.59,22.17
-10.28,-6.59,22.17
-10.28,-6.59,22.17
-10.28,-6.59,22.17
-8.99,-10.92,16.41
-8.99,-10.92,16.41
-8.99,-10.92,16.41
-8.99,-10.92,16.41
-8.99,-10.92,16.41
-10.17,-10.36,14.3
-10.17,-10.36,14.3
-10.17,-10.36,14.3
-10.17,-10.36,14.3
-10.17,-10.36,14.3
-9.97,-7.99,12.22
-9.97,-7.99,12.22
-9.97,-7.99,12.22
-5.98,-2.43,7.54
-5.98,-2.43,7.54
-5.98,-2.43,7.54
-5.98,-2.43,7.54
-5.02,-1.49,5.32
-5.02,-1.49,5.32
-5.02,-1.49,5.32
-5.02,-1.49,5.32
-5.02,-1.49,5.32
-5.02,-1.49,5.32
-4.52,-1.02,3.61
-4.52,-1.02,3.61
-4.52,-1.02,3.61
,,
-0.9,-0.95,2.9
4.92,-7.32,-4.75
3.64,-4.44,-3.16
1.2,-2.2,-1.21
4.1,-2.67,-6.92
3.24,-1.88,-5.21
2.3,-5.12,0.68
4.18,-13.26,-1.12
3.83,-6.06,-3.63
-6.26,-7.76,15.45
8.97,-9.81,-12.98
0.6,-7.7,-9.09
4.75,-9.65,-6.84
-1.68,1.87,1.71
6.32,-5.14,-6.27
-1.38,1.47,2.48
7.57,-1.76,-6.55
0.82,-13.13,1.51
0.82,-13.13,1.51
-1.28,-12.17,8.09
-1.28,-12.17,8.09
-1.28,-12.17,8.09
-1.28,-12.17,8.09
-2.27,-11.46,12.46
-2.27,-11.46,12.46
-2.27,-11.46,12.46
-2.27,-11.46,12.46
-3.69,-11.1,19.22
-3.69,-11.1,19.22
-3.69,-11.1,19.22
-3.69,-11.1,19.22
-5.16,-12.01,18.82
-5.16,-12.01,18.82
-5.16,-12.01,18.82
-5.16,-12.01,18.82
-5.16,-12.01,18.82
-3.85,-13.32,15.87
-3.85,-13.32,15.87
-3.85,-13.32,15.87
-3.85,-13.32,15.87
-3.85,-13.32,15.87
-3.85,-13.32,15.87
-5.35,-12.88,13.86
-5.35,-12.88,13.86
-5.35,-12.88,13.86
-5.35,-12.88,13.86
-6.23,-10.07,11.64
-6.23,-10.07,11.64
-6.23,-10.07,11.64
-6.23,-10.07,11.64
,,
4.92,-7.32,-4.75
3.64,-4.44,-3.16
1.2,-2.2,-1.21
4.1,-2.67,-6.92
3.24,-1.88,-5.21
2.3,-5.12,0.68
4.18,-13.26,-1.12
3.83,-6.06,-3.63
-6.26,-7.76,15.45
8.97,-9.81,-12.98
0.6,-7.7,-9.09
4.75,-9.65,-6.84
-1.68,1.87,1.71
6.32,-5.14,-6.27
-1.38,1.47,2.48
7.57,-1.76,-6.55
-5.9,-7.96,12.75
-2.38,-0.79,5.54
-2.38,-0.79,5.54
-2.38,-0.79,5.54
-1.44,-1.64,4.41
-1.44,-1.64,4.41
-1.44,-1.64,4.41
-1.44,-1.64,4.41
-1.44,-1.64,4.41
-1.44,-1.64,4.41
-0.24,-2.51,3
-0.24,-2.51,3
-0.24,-2.51,3
-0.24,-2.51,3
-0.24,-2.51,3
-0.24,-2.51,3
1.85,-3.08,0.18
1.85,-3.08,0.18
1.85,-3.08,0.18
1.85,-3.08,0.18
2.47,-3.45,-0.69
2.47,-3.45,-0.69
2.47,-3.45,-0.69
2.47,-3.45,-0.69
3,-3.75,-1.73
3,-3.75,-1.73
3,-3.75,-1.73
5.02,-3.89,-3.02
5.02,-3.89,-3.02
5.02,-3.89,-3.02
5.02,-3.89,-3.02
5.02,-3.89,-3.02
5.02,-3.89,-3.02
5.54,-4.05,-3.36
,,
1.2,-2.2,-1.21
4.1,-2.67,-6.92
3.24,-1.88,-5.21
2.3,-5.12,0.68
4.18,-13.26,-1.12
3.83,-6.06,-3.63
-6.26,-7.76,15.45
8.97,-9.81,-12.98
0.6,-7.7,-9.09
4.75,-9.65,-6.84
-1.68,1.87,1.71
6.32,-5.14,-6.27
-1.38,1.47,2.48
7.57,-1.76,-6.55
-5.9,-7.96,12.75
0.11,-1.54,1.9
6.82,-3.92,-4.34
1.24,-9.5,3.75
1.24,-9.5,3.75
1.24,-9.5,3.75
1.24,-9.5,3.75
-0.36,-8.5,6.33
-0.36,-8.5,6.33
-0.36,-8.5,6.33
-0.36,-8.5,6.33
-5.57,-7,16.08
-5.57,-7,16.08
-5.57,-7,16.08
-5.57,-7,16.08
-7.37,-6.63,19.63
-7.37,-6.63,19.63
-7.37,-6.63,19.63
-8.39,-7.25,18.69
-8.39,-7.25,18.69
-8.39,-7.25,18.69
-8.39,-7.25,18.69
-8.39,-7.25,18.69
-8.39,-7.25,18.69
-9.69,-7.34,13.86
-9.69,-7.34,13.86
-9.69,-7.34,13.86
-9.69,-7.34,13.86
-9.69,-7.34,13.86
-8.56,-4.78,11.58
-8.56,-4.78,11.58
-8.56,-4.78,11.58
-8.56,-4.78,11.58
-8.56,-4.78,11.58
-7.09,-0.84,9.85
-7.09,-0.84,9.85
,,
3.24,-1.88,-5.21
2.3,-5.12,0.68
4.18,-13.26,-1.12
3.83,-6.06,-3.63
-6.26,-7.76,15.45
8.97,-9.81,-12.98
0.6,-7.7,-9.09
4.75,-9.65,-6.84
-1.68,1.87,1.71
6.32,-5.14,-6.27
-1.38,1.47,2.48
7.57,-1.76,-6.55
-5.9,-7.96,12.75
0.11,-1.54,1.9
6.82,-3.92,-4.34
-4.22,0.33,3.82
6.21,-2.4,-3.08
3.2,-16.95,-0.25
4.26,-17.87,-0.11
4.26,-17.87,-0.11
4.26,-17.87,-0.11
4.26,-17.87,-0.11
4.49,-17.3,0.05
4.49,-17.3,0.05
4.49,-17.3,0.05
4.49,-17.3,0.05
4.49,-17.3,0.05
4.14,-16.05,1.02
4.14,-16.05,1.02
4.14,-16.05,1.02
4.14,-16.05,1.02
4.14,-16.05,1.02
4.14,-16.05,1.02
3.4,-14.62,2.62
3.4,-14.62,2.62
3.4,-14.62,2.62
3.4,-14.62,2.62
-0.94,-12.3,7.92
-0.94,-12.3,7.92
-0.94,-12.3,7.92
-0.94,-12.3,7.92
-2.27,-10.95,11.35
-2.27,-10.95,11.35
-2.27,-10.95,11.35
-2.27,-10.95,11.35
-4.11,-9.38,15.47
-4.11,-9.38,15.47
-4.11,-9.38,15.47
-4.11,-9.38,15.47
-4.11,-9.38,15.47
,,
2.3,-5.12,0.68
4.18,-13.26,-1.12
3.83,-6.06,-3.63
-6.26,-7.76,15.45
8.97,-9.81,-12.98
0.6,-7.7,-9.09
4.75,-9.65,-6.84
-1.68,1.87,1.71
6.32,-5.14,-6.27
-1.38,1.47,2.48
7.57,-1.76,-6.55
-5.9,-7.96,12.75
0.11,-1.54,1.9
6.82,-3.92,-4.34
-4.22,0.33,3.82
6.21,-2.4,-3.08
5.31,-6.42,2.55
4.75,-5.52,2.95
4.69,-5.39,3
4.69,-5.39,3
4.69,-5.39,3
4.69,-5.39,3
4.69,-5.39,3
4.69,-5.39,3
4.62,-5.23,3.03
4.62,-5.23,3.03
